56	48	0.619104
48	42	0.601372
42	32	0.69997
32	31	0.814507
31	34	0.883268
34	43	0.832478
43	41	0.852109
34	35	0.828365
31	38	0.81364
38	30	0.85185
31	29	0.812409
30	2	0.768593
2	4	0.958616
4	3	0.995505
3	1	0.936341
1	5	0.777706
4	6	0.766721
30	33	0.721266
35	58	0.629101
6	8	0.62898
8	9	0.630571
31	49	0.605316
49	47	0.70795
43	46	0.56964
30	10	0.555986
58	44	0.552305
38	36	0.547883
46	63	0.546674
32	17	0.540539
46	16	0.533679
16	15	0.587466
33	39	0.53076
31	25	0.518819
16	18	0.500698
25	23	0.470713
23	24	0.991185
6	11	0.439111
10	27	0.408911
6	53	0.406179
36	40	0.389642
48	50	0.38165
16	21	0.377484
16	26	0.360374
23	22	0.353775
39	19	0.310662
19	20	0.311015
8	12	0.301497
39	54	0.273505
17	51	0.273493
10	65	0.272444
20	37	0.270138
19	14	0.265128
39	7	0.263964
7	67	0.282338
19	13	0.258762
9	62	0.257994
62	57	0.282158
58	45	0.255702
56	55	0.252612
13	52	0.223966
26	60	0.218225
60	68	0.304661
68	66	0.288912
68	61	0.25965
50	59	0.213566
13	64	0.176429
64	28	0.183013
40	69	0.157001
42	38	0.684264
42	30	0.665114
43	29	0.719407
43	38	0.728012
43	31	0.795895
43	30	0.65096
43	35	0.793221
43	32	0.734719
29	41	0.691551
29	38	0.729832
29	30	0.698959
29	35	0.745685
29	34	0.76683
29	32	0.684232
41	38	0.71211
41	31	0.770856
41	30	0.650539
41	35	0.777273
41	34	0.768134
41	32	0.681207
1	2	0.778734
1	4	0.912559
1	6	0.693871
1	30	0.668612
3	2	0.9459
3	5	0.735899
3	6	0.751853
3	38	0.669468
3	30	0.75995
3	32	0.650492
2	6	0.725041
2	38	0.672426
2	33	0.678643
5	4	0.72851
4	38	0.666371
4	30	0.760795
38	35	0.75983
38	34	0.785204
38	33	0.720881
38	32	0.805679
31	30	0.78383
31	35	0.802233
30	35	0.658704
30	34	0.720269
30	32	0.769217
35	32	0.719526
34	32	0.785189
