56	0.000941266640952097
48	0.010001610542049753
42	0.10823161346072631
32	0.3134788882092047
31	0.30776025491938613
34	0.29870020968393934
43	0.2887395332808005
41	0.2784803491118726
35	0.2887067983375815
38	0.36080384713389396
30	0.36191478151319495
29	0.2770831968851267
2	0.16117959835837112
4	0.16067203914569025
3	0.1876803604749575
1	0.11847435020701057
5	0.05271678339960338
6	0.0715839298657816
33	0.09633424396069253
58	0.02780609005352666
8	0.006912172895778721
9	0.0006626076857575504
49	0.02860743921581158
47	0.0030741262614023537
46	0.025309622795511664
10	0.030713751276560286
44	0.0023310899441082466
36	0.030110764297010522
63	0.0021001688995181704
17	0.02576466787231764
16	0.002092100341924497
15	0.0001865543490976348
39	0.007804474867937423
25	0.024364058461262692
18	0.00015900050298137765
23	0.0017863749289413118
24	0.00026876175422232377
11	0.004771225957982023
27	0.0019063462638152474
53	0.0044133984081181615
40	0.0017818633189844784
50	0.0005800052963703418
21	0.0001198729490979335
26	0.0001145655095452101
22	9.592678420277295e-05
19	0.0003700176354431451
20	1.749744731003066e-05
12	0.0003163280607426548
54	0.0003240030419545446
51	0.0010695741413392847
65	0.0012701360479392251
37	7.174646462408447e-07
14	1.4890804103748005e-05
7	0.00031327582688246984
67	1.342568180568157e-05
13	1.456053834369002e-05
62	2.599582197347274e-05
57	1.1133611261035119e-06
45	0.0010792304268264085
55	3.609165320292281e-05
52	4.949936834843918e-07
60	3.803045440535858e-06
68	1.7648221319177645e-07
66	7.73938858459404e-09
61	6.955516705109074e-09
59	1.8802006740077474e-05
64	3.90231934645104e-07
28	1.0840389278785137e-08
69	4.246361242700074e-05
