56	48	0.872807
48	42	0.892892
42	32	0.774635
32	31	0.609086
31	34	0.483182
34	43	0.578830
43	41	0.543859
34	35	0.585893
31	38	0.610508
38	30	0.544334
31	29	0.612521
30	2	0.680305
2	4	0.287694
4	3	0.094813
3	1	0.356817
1	5	0.666775
4	6	0.683050
30	33	0.746638
35	58	0.861277
6	8	0.861418
8	9	0.859568
31	49	0.888464
49	47	0.764265
43	46	0.927750
30	10	0.942352
58	44	0.946250
38	36	0.950912
46	63	0.952183
32	17	0.958604
46	16	0.965734
16	15	0.908333
33	39	0.968752
31	25	0.981000
16	18	0.999302
25	23	1.028870
23	24	0.132779
6	11	1.059140
10	27	1.087280
6	53	1.089790
36	40	1.104860
48	50	1.112070
16	21	1.115810
16	26	1.131040
23	22	1.136860
39	19	1.174170
19	20	1.173870
8	12	1.181950
39	54	1.205400
17	51	1.205410
10	65	1.206280
20	37	1.208190
19	14	1.212330
39	7	1.213290
7	67	1.198050
19	13	1.217570
9	62	1.218200
62	57	1.198200
58	45	1.220080
56	55	1.222610
13	52	1.245820
26	60	1.250420
60	68	1.179270
68	66	1.192550
68	61	1.216840
50	59	1.254140
13	64	1.283410
64	28	1.278270
40	69	1.298460
42	38	0.794652
42	30	0.818396
43	29	0.749124
43	38	0.737547
43	31	0.638913
43	30	0.835512
43	35	0.643085
43	32	0.728397
29	41	0.785428
29	38	0.735076
29	30	0.775940
29	35	0.713183
29	34	0.682891
29	32	0.794693
41	38	0.758802
41	31	0.676969
41	30	0.836016
41	35	0.667424
41	34	0.680978
41	32	0.798490
1	2	0.665231
1	4	0.418190
1	6	0.782469
1	30	0.814111
3	2	0.328939
3	5	0.726775
3	6	0.704482
3	38	0.813058
3	30	0.692892
3	32	0.836072
2	6	0.741565
2	38	0.809412
2	33	0.801695
5	4	0.736872
4	38	0.816859
4	30	0.691672
38	35	0.693065
38	34	0.655433
38	33	0.747153
38	32	0.623411
31	30	0.657525
31	35	0.628915
30	35	0.826191
30	34	0.747972
30	32	0.679386
35	32	0.748964
34	32	0.655455
